t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
143820,-5099870.3,448999.38,-4511201.9,5070.3814,977.6453,-5633.4609,488373.33,970172.37,-6773258.5,7582.8759,192.95558,574.33307,4232076.5,-594373.65,5319116.7,-5988.7676,-874.95975,4663.767
143880,-4784387.5,506602.6,-4838759.5,5441.7285,941.74405,-5281.0424,941932.6,979598.98,-6723819.7,7530.1988,121.14748,1073.0287,3863498.2,-645494.58,5586725.6,-6292.5449,-828.4354,4253.2018
143940,-4447356.8,561924.22,-5144453.4,5788.381,901.62112,-4904.95,1391331.7,984699.13,-6644588.6,7444.2527,48.792703,1567.0496,3477539.9,-693711.78,5829120.7,-6567.8873,-778.20572,3823.6261
144000,-4090306.5,614716.39,-5426914.4,6108.8046,857.46142,-4506.906,1834584.6,985449.44,-6535910.3,7325.3969,-23.795076,2054.2436,3075944.7,-738809.71,6045219.4,-6813.5867,-724.49881,3376.9857
144060,-3714853.2,664742.89,-5684879.3,6401.5877,809.46736,-4088.7258,2269731,981845.36,-6398258.5,7174.1292,-96.300746,2532.4838,2660524,-780586.94,6234057.9,-7028.5695,-667.5575,2915.2972
144120,-3322694.5,711780.15,-5917196.7,6665.4465,757.85775,-3652.3087,2694844.5,973901.3,-6232233.2,6991.0847,-168.40891,2999.6772,2233149.5,-818857.04,6394795.6,-7211.9003,-607.63822,2440.638
144180,-2915601.2,755618.19,-6122831.1,6899.2294,702.86674,-3199.6295,3108041,961650.54,-6038559.2,6777.0338,-239.80511,3453.7725,1795745,-853449.34,6526717.6,-7362.7846,-545.00985,1955.1376
144240,-2495408.9,796061.49,-6300867.8,7101.9208,644.74268,-2732.7287,3507486.4,945145.17,-5818082.5,6532.8807,-310.17701,3892.7682,1350277.4,-884209.64,6629238.7,-7480.5713,-479.95252,1460.9688
144300,-2064010.2,832929.87,-6450516,7272.6442,583.74699,-2253.7038,3891405.2,924455.96,-5571767.9,6259.6605,-379.21566,4314.7214,898748.56,-911000.86,6701904.7,-7564.7547,-412.75642,960.33809
144360,-1623345.8,866059.16,-6571112.6,7410.665,520.15293,-1764.7004,4258087.5,899672.05,-5300694.4,5958.5368,-446.61677,4717.7556,443186.18,-933703.61,6744394.6,-7614.9755,-343.7206,455.47691
144420,-1175396.3,895301.93,-6662124.2,7515.3921,454.24451,-1267.9027,4605897.2,870900.67,-5006051.7,5630.7974,-512.08199,5100.0695,-14364.909,-952216.67,6756522.2,-7631.0218,-273.15176,-51.367242
144480,-722173.59,920528.07,-6723149.3,7586.3799,386.31521,-765.5252,4933279,838266.76,-4689134.9,5277.8511,-575.32022,5459.9449,-471851.57,-966457.42,6738236,-7612.8297,-201.363,-557.93986
144540,-265711.61,941625.37,-6753920.3,7623.3293,316.66684,-259.80293,5238765.6,801912.44,-4351339.7,4901.2223,-636.04891,5795.7552,-927221.29,-976362.19,6689619.9,-7560.4836,-128.67262,-1061.9883
144600,191942.02,958499.89,-6754303.7,7626.0884,245.60827,247.01672,5520984.7,761996.54,-3994156.2,4502.5458,-693.99541,6105.9735,-1378431.1,-981886.54,6610892.8,-7474.2152,-55.402847,-1561.2706
144660,648735,971076.45,-6724301.4,7594.6525,173.45428,752.68316,5778664.9,718693.88,-3619163.1,4083.561,-748.89825,6389.1803,-1823456.2,-983005.44,6502407.2,-7354.4035,18.121435,-2053.5644
144720,1102619.2,979298.88,-6664049.7,7529.1644,100.52426,1254.9513,6010642.5,672194.61,-3228021,3646.1047,-800.50849,6644.071,-2260299,-979713.41,6364648.7,-7201.5732,91.573947,-2536.676
144780,1551559.4,983130.29,-6573819.8,7429.9137,27.141037,1751.5904,6215866.5,622703.42,-2822464.7,3192.1042,-848.59095,6869.4632,-2686997.8,-972024.53,6198232.9,-7016.3932,164.62832,-3008.449
144840,1993542.2,982553.24,-6454015.6,7297.3358,-46.370449,2240.3929,6393404.3,570438.67,-2404296.5,2723.5688,-892.92545,7064.3039,-3101635.3,-959972.47,6003903.8,-6799.6747,236.95942,-3466.7732
144900,2426584.6,977569.79,-6305172.9,7132.0105,-119.68437,2719.1829,6542445.7,515631.42,-1975377.7,2242.5809,-933.30803,7227.6747,-3502347,-943610.32,5782530.2,-6552.3684,308.24468,-3909.5939
144960,2848742.9,968201.57,-6127956.7,6934.6609,-192.47534,3185.8254,6662307.8,458524.48,-1537620.6,1751.2873,-969.55205,7358.7985,-3887329.4,-923010.41,5535102.5,-6275.5615,378.16546,-4334.9203
145020,3258120.6,954489.68,-5923158.6,6706.1501,-264.41969,3638.235,6752438,399371.32,-1092979.6,1251.8885,-1001.4892,7457.0437,-4254848.7,-898264.03,5262728.1,-5970.474,446.40841,-4740.8348
145080,3652877.6,936494.56,-5691693.7,6447.4794,-335.19682,4074.3844,6812417.2,338434.91,-643442.63,746.62872,-1028.9706,7521.9286,-4603247.6,-869481.09,4966627.3,-5638.4546,512.66688,-5125.5016
145140,4031237.6,914295.74,-5434596.9,6159.7845,-404.49057,4492.3137,6841961.8,275986.55,-191022.01,237.78497,-1051.8674,7553.1248,-4930953.9,-836789.67,4648127.8,-5280.9755,576.64228,-5487.1753
145200,4391496.5,887991.57,-5153018.2,5844.332,-471.99052,4890.1389,6840925.7,212304.68,262255,-272.34422,-1070.0719,7550.4593,-5236487.2,-800335.47,4308659.1,-4899.627,638.04549,-5824.2096
145260,4732030,857698.82,-4848218.3,5502.5147,-537.39345,5266.0606,6809300.9,147673.51,714355.46,-781.4502,-1083.4977,7513.9166,-5518465.8,-760281.23,3949746.3,-4496.1111,696.59822,-6135.0654
145320,5051301.2,823552.2,-4521563.2,5135.8465,-600.40464,5618.3726,6747218.3,82381.826,1163250.2,-1287.2257,-1092.0806,7443.6385,-5775613.3,-716806.02,3573003.4,-4072.2346,752.03442,-6418.3185
145380,5347867.1,785703.8,-4174518,4745.9568,-660.73931,5945.4701,6654946.4,16721.547,1606923.3,-1787.3766,-1095.7789,7339.9246,-6006764.7,-670104.49,3180126.3,-3629.9016,804.10157,-6672.6677
145440,5620386.2,744322.49,-3808641.1,4334.584,-718.12395,6245.858,6532891,-49013.556,2043381.4,-2279.6333,-1094.5735,7203.2303,-6210872.1,-620385.98,2772884.9,-3171.1049,852.56196,-6896.9412
145500,5867624.3,699593.15,-3425576.9,3903.5683,-772.29769,6518.1586,6381593,-114529.26,2470663.4,-2761.7622,-1088.468,7034.1645,-6387009.4,-567873.63,2353115.7,-2697.9169,897.19398,-7090.1034
145560,6088460.2,651715.93,-3027048.9,3454.844,-823.01357,6761.1186,6201725.8,-179532.23,2886848.8,-3231.5768,-1077.4888,6833.4871,-6534377.2,-512803.37,1922712.7,-2212.4807,937.79324,-7251.2607
145620,6281891.7,600905.33,-2614852,2990.431,-870.03989,6973.6167,5994092.7,-243731.4,3290067.6,-3686.9485,-1061.6848,6602.104,-6652306.2,-455422.83,1483619.5,-1716.999,974.1737,-7379.6668
145680,6447040,547389.26,-2190843.9,2512.4255,-913.16132,7154.6689,5759622.1,-306839.32,3678508.1,-4125.817,-1041.1272,6341.063,-6740261.2,-395990.25,1037819.7,-1213.7244,1006.1686,-7474.7263
145740,6583154.2,491408.03,-1756937.5,2022.9905,-952.18012,7303.4347,5499364.4,-368573.44,4050425.6,-4546.1999,-1015.909,6051.5475,-6797843.1,-334773.25,587328.17,-704.94748,1033.6315,-7535.9993
145800,6689614.7,433213.29,-1315091.4,1524.3455,-986.91717,7419.2219,5214485.8,-428657.46,4404150.5,-4946.2021,-986.14438,5734.8708,-6824791.2,-272047.63,134181.31,-192.98615,1056.4369,-7563.2028
145860,6765936.7,373066.81,-867301.37,1018.7558,-1017.2129,7501.4907,4906263.8,-486822.52,4738095.5,-5324.0247,-951.96821,5392.4686,-6820984.4,-208096.07,-319572.2,319.82631,1074.4808,-7556.2133
145920,6811772.5,311239.36,-415590.73,508.52121,-1042.9283,7549.8564,4576080.4,-542808.49,5050763.1,-5677.9723,-913.53523,5025.8919,-6786441.7,-143206.81,-771881.05,831.15287,1087.6818,-7515.067
145980,6826912.8,248009.39,37998.708,-4.0348962,-1063.9455,7564.0927,4225416.4,-596365.08,5340752.1,-6006.461,-871.01918,4636.799,-6721322.3,-77672.314,-1220700.9,1338.6645,1095.9807,-7439.9596
146040,6811288.5,183661.8,491416.35,-516.57764,-1080.1683,7544.132,3855843.7,-647252.96,5606763.8,-6308.0245,-824.61194,4226.9471,-6625924.5,-11787.908,-1664004,1840.0519,1099.3413,-7331.245
146100,6764970.5,118486.57,942612.35,-1026.7721,-1091.523,7490.0667,3469018.9,-695244.86,5847607.5,-6581.3204,-774.52249,3798.184,-6500684.2,54149.601,-2099788.3,2333.0368,1097.7505,-7189.4333
146160,6688169.3,52777.439,1389547.2,-1532.2951,-1097.9586,7402.148,3066675,-740126.51,6062206.2,-6825.1351,-720.97594,3352.4389,-6346172.9,119843.3,-2526087.2,2815.3833,1091.2179,-7015.1876
146220,6581234.5,-13169.493,1830201.1,-2030.8466,-1099.4468,7280.785,2650614,-781697.62,6249600.5,-7038.3886,-664.21242,2891.7137,-6163094.6,184997.55,-2940978.3,3284.9088,1079.7761,-6809.32
146280,6444652.5,-79057.108,2262583.7,-2520.1615,-1095.9824,7126.5416,2222698.5,-819772.73,6408953.5,-7220.1381,-604.48592,2418.0738,-5952282.7,249319.33,-3342592.2,3739.494,1063.4801,-6572.7869
146340,6279044.3,-144588.67,2684742.7,-2998.0203,-1087.5831,6940.134,1784843.6,-854182,6539553.5,-7369.582,-542.0632,1933.639,-5714695.1,312519.61,-3729121.2,4177.0932,1042.4071,-6306.6833
146400,6085162.5,-209469.18,3094773.6,-3462.26,-1074.2894,6722.4256,1339008.1,-884771.95,6640817.5,-7486.0618,-477.22257,1440.5742,-5451410.5,374314.61,-4098827.2,4595.7433,1016.6559,-6012.2369
146460,5863887.4,-273406.75,3490827.8,-3910.7845,-1056.1641,6474.4228,887185.83,-911406.12,6712293.8,-7569.0648,-410.25267,941.08012,-5163622.4,434427.13,-4450049.8,4993.5726,986.34611,-5690.8013
146520,5616223.1,-336113.92,3871121.3,-4341.5739,-1033.2921,6197.2689,431397.22,-933965.63,6753663.1,-7618.2259,-341.45129,437.38431,-4852633.8,492587.76,-4781213,5368.8086,951.61785,-5343.8482
146580,5343292,-397308.98,4233942.5,-4752.694,-1005.7796,5892.238,-26320.009,-952349.75,6764740.7,-7633.3283,-271.1241,-68.268434,-4519850.7,548536.08,-5090832.8,5719.7854,912.63052,-4972.9606
146640,5046330.1,-456717.2,4577660.2,-5142.3047,-973.75385,5560.7278,-483919.56,-966476.25,6745476.8,-7614.3046,-199.58338,-573.62508,-4166775.8,602021.79,-5377523.2,6044.9504,869.56212,-4579.824
146700,4726680.5,-514072.1,4900730.4,-5508.6674,-937.36187,5204.2524,-939355.59,-976281.84,6695956.7,-7561.237,-127.14678,-1076.4337,-3795001.6,652805.81,-5640002.2,6342.8701,822.6083,-4166.2183
146760,4385787.6,-569116.61,5201703.5,-5850.1531,-896.77006,4824.4346,-1390591.7,-981722.38,6616400.6,-7474.3568,-54.136002,-1574.4526,-3406202.6,700661.31,-5877097.3,6612.2354,771.98133,-3734.0095
146820,4025190,-621604.19,5479230.1,-6165.2476,-852.16312,4422.9975,-1835609.7,-982773.16,6507162.6,-7354.0441,19.124524,-2065.4597,-3002128.1,745374.66,-6087750.1,6851.8659,717.90909,-3285.1407
146880,3646513.6,-671299.92,5732067.1,-6452.5585,-803.74314,4001.7562,-2272418.7,-979428.96,6368729.5,-7200.8262,92.308939,-2547.2618,-2584594.4,786746.33,-6271021.2,7060.7147,660.63398,-2821.6235
146940,3251464.1,-717981.47,5959082.7,-6710.8193,-751.72855,3562.6094,-2699064.1,-971704.13,6201718.5,-7015.3764,165.09133,-3017.7037,-2155476.3,824591.78,-6426093.4,7237.8708,600.41184,-2345.5294
147000,2841819.1,-761440.12,6159261.5,-6938.8946,-696.35311,3107.5305,-3113635.5,-959632.54,6006874.5,-6798.5114,237.14708,-3474.6775,-1716699.3,858742.17,-6552275.6,7382.5627,537.5108,-1858.9806
147060,2419420.6,-801481.58,6331708.5,-7135.7835,-637.86483,2638.5586,-3514276.2,-943267.45,5785067.6,-6551.1887,308.15429,-3916.132,-1270230.8,889045.08,-6649005.2,7494.1603,472.21018,-1364.1415
147120,1986166.2,-837926.85,6475652.6,-7300.6232,-576.52483,2157.7903,-3899190.8,-922681.35,5537288.8,-6274.5031,377.79514,-4340.0817,-818071.76,915365.18,-6715850.7,7572.1773,404.79932,-863.20984
147180,1544001.3,-870612.98,6590450.2,-7432.6915,-512.60621,1667.37,-4266653.8,-897965.61,5264646.1,-5969.683,445.75734,-4744.6161,-362248.05,937584.75,-6752513,7616.2719,335.57638,-358.408
147240,1094910.3,-899393.7,6675587.6,-7531.4093,-446.39295,1169.4817,-4615017.1,-869230.16,4968359.8,-5638.0856,511.73554,-5127.9084,95198.411,955604.22,-6758827,7626.2486,264.84724,148.02588
147300,640907.99,-924140.1,6730683,-7596.3423,-378.17867,666.33998,-4942718,-836602.98,4649756.7,-5281.1915,575.43274,-5488.2246,552218.35,969342.54,-6734762.1,7602.0584,192.92423,653.84648
147360,184030.79,-944741.16,6755488.1,-7627.2023,-308.26551,160.18094,-5248286.1,-800229.6,4310265.1,-4900.5988,636.56173,-5823.932,1006763.9,978737.6,-6680422.6,7543.7991,120.12498,1156.8101
147420,-273671.92,-961104.17,6749889.3,-7623.8483,-236.96291,-346.74635,-5530350,-760272.46,3951407.6,-4498.0166,694.84647,-6133.5073,1456797.6,983746.45,-6596046.7,7451.7153,46.771148,1654.6834
147480,-730146.75,-973155.22,6713908.2,-7586.2867,-164.58639,-852.18882,-5787644.5,-716910.19,3574795,-4075.257,750.02345,-6415.5445,1900301,984345.53,-6482006.7,7326.1977,-26.812775,2145.2522
147540,-1183345.2,-980839.47,6647701.3,-7514.6719,-91.456368,-1353.8982,-6019015.4,-670336.8,3182118.7,-3634.2277,801.84305,-6668.7623,2335283.3,980530.83,-6338806.3,7167.7824,-100.30077,2626.3304
147600,-1631232.3,-984121.4,6551559.8,-7409.3057,-17.896849,-1849.6399,-6223426.2,-620760.87,2775143,-3176.9229,850.07079,-6892.0112,2759790.4,972317.89,-6167079.8,6977.1492,-173.36655,3095.7684
147660,-2071795.7,-982985.03,6425908.2,-7270.6367,55.76579,-2337.2019,-6399962.1,-568404.52,2355697.1,-2705.414,894.48855,-7084.2791,3171913.2,959741.8,-5967589,6755.1201,-245.6849,3551.4628
147720,-2503054.4,-977433.99,6271302.8,-7099.2594,129.20412,-2814.4039,-6547834.5,-513502.47,1925666.6,-2221.8393,934.89569,-7244.6973,3569796.1,942857.11,-5741220.2,6502.6567,-316.93302,3991.3648
147780,-2923067.3,-967491.56,6088429.7,-6895.9122,202.09095,-3279.1061,-6666385.3,-456300.9,1486984.9,-1728.3944,971.11014,-7372.545,3951645.2,921737.62,-5488980.8,6220.8573,-386.79183,4413.4895
147840,-3329942,-953200.62,5878101.9,-6661.4758,274.1007,-3729.2183,-6755089.3,-397056.37,1041624.1,-1227.3203,1002.9693,-7467.2533,4315736.8,896476.15,-5211995.3,5910.9535,-454.94746,4815.9245
147900,-3721842.9,-934623.48,5641256,-6396.9703,344.91076,-4162.7091,-6813556.7,-336034.56,591585.73,-720.89299,1030.3308,-7528.4079,4660424.7,867184.14,-4911500.3,5574.3059,-521.09256,5196.8395
147960,-4097000.1,-911841.69,5378948.5,-6103.552,414.20287,-4577.6151,-6841535.3,-273509.07,138891.5,-211.41147,1053.0735,-7555.7516,4984148.2,833991.25,-4588839.8,5212.3996,-584.92776,5554.4945
148020,-4453716.6,-884955.75,5092351.7,-5782.5095,481.66452,-4972.0499,-6838911.2,-209760.13,-314426.15,298.81361,1071.0976,-7549.185,5285439.4,797044.82,-4245459.1,4826.8384,-646.16307,5887.2488
148080,-4790377,-854084.67,4782748.1,-5435.2598,546.99041,-5344.2127,-6805709,-145073.29,-766333.56,807.47169,1084.3256,-7508.7666,5562930,756509.27,-3882898.7,4419.3387,-704.51932,6193.5694
148140,-5105454.3,-819365.55,4451525.8,-5063.3422,609.88385,-5692.3979,-6742091.9,-79738.09,-1214805.3,1312.2639,1092.7024,-7434.7126,5815357.7,712565.43,-3502787.9,3991.7223,-759.72953,6472.0391
148200,-5397517.7,-780953,4100172,-4668.4131,670.05822,-6015.0033,-6648360.2,-14046.702,-1657833.7,1810.9146,1096.1951,-7327.3941,6041572.7,665409.73,-3106837,3545.9094,-811.5403,6721.3644
148260,-5665239,-739018.46,3730266.9,-4252.2392,727.23836,-6310.5384,-6524949.9,51707.421,-2093437.7,2301.1824,1094.7937,-7187.3353,6240543,615253.36,-2696830.4,3083.9092,-859.71314,6940.3824
148320,-5907398.9,-693749.53,3343476.3,-3816.69,781.16198,-6577.633,-6372430,117230.9,-2519672.5,2780.8711,1088.5107,-7015.2095,6411359.8,562321.37,-2274617.9,2607.8116,-904.02572,7128.068
148380,-6122893.5,-645349.12,2941544.7,-3363.7298,831.58106,-6815.044,-6191499.8,182231.75,-2934637.8,3247.8401,1077.3808,-6811.8347,6553241.6,506851.59,-1842106.6,2119.7773,-944.27311,7283.5393
148440,-6310739.2,-594034.56,2526286.9,-2895.4089,878.2631,-7021.6629,-5982985.1,246420.77,-3336486.7,3700.014,1061.4604,-6578.1685,6665538.7,449093.64,-1401252.2,1622.027,-980.2689,7406.0635
148500,-6470077.8,-540036.62,2099580.4,-2413.8541,920.99244,-7196.5225,-5747834.1,309512.75,-3723433.9,4135.3924,1040.8278,-6315.3025,6747735.9,389307.71,-954049.62,1116.8313,-1011.8462,7495.061
148560,-6600180.8,-483598.48,1663355.9,-1921.2585,959.57138,-7338.8018,-5487112.3,371227.82,-4093763.3,4552.0583,1015.5818,-6024.4554,6799455.7,327763.4,-502523.97,606.49879,-1038.8588,7550.1091
148620,-6700453,-424974.64,1219589.3,-1419.8709,993.82134,-7447.8318,-5201997.9,431292.67,-4445835.7,4948.186,985.8416,-5706.9665,6820459.8,264738.47,-48720.887,93.364756,-1061.1814,7570.9446
148680,-6770435.3,-364429.69,770291.49,-911.98491,1023.5838,-7523.0989,-4893775.4,489441.69,-4778095.4,5322.0487,951.74573,-5364.2883,6810650.4,200517.51,405303,-420.22083,-1078.7111,7557.4658
148740,-6809807.7,-302237.1,317499.85,-399.92682,1048.7212,-7564.2484,-4563829.8,545418.18,-5089077.6,5672.0249,913.45142,-4997.9784,6770071.3,135390.63,857489.81,-931.90527,-1091.3672,7509.7327
148800,-6818390.1,-238677.98,-136731.99,113.95568,1069.1176,-7571.0869,-4213640.4,598975.38,-5377413.3,5996.6044,871.13364,-4609.692,6698906.7,69652.084,1305790.2,-1439.3452,-1099.0921,7427.9671
148860,-6796143.7,-174039.69,-590343.61,627.3058,1084.6796,-7543.5828,-3844773.2,649877.57,-5641835.9,6294.3939,824.98413,-4201.1735,6597481.2,3598.896,1748172.7,-1940.2185,-1101.8516,7312.551
148920,-6743171.1,-108614.55,-1041277.6,1137.7697,1095.3364,-7481.8672,-3458874.4,697900.98,-5881185.9,6564.1212,775.21046,-3774.2481,6466257.6,-62470.556,2182634,-2432.2363,-1099.6344,7164.0247
148980,-6659715.8,-42698.397,-1487489.2,1643.0085,1101.0404,-7386.2326,-3057662.9,742834.78,-6094415.5,6804.6394,722.03496,-3330.8138,6305834.9,-128257.93,2607207.3,-2913.154,-1092.4528,6983.0829
149040,-6546160.9,23410.745,-1926956.1,2140.7102,1101.7674,-7257.1314,-2642922.4,784481.86,-6280592.6,7014.9301,665.69376,-2872.8325,6116945,-193466.3,3019972.4,-3380.783,-1080.3424,6770.5712
149100,-6403026.8,89414.12,-2357687.7,2628.6017,1097.5166,-7095.1729,-2216493.7,822659.68,-6438904.7,7194.1067,606.43564,-2402.3221,5900449.2,-257801.58,3419064.2,-3833.0005,-1063.3612,6527.4806
149160,-6230969.4,155013.61,-2777734.8,3104.4596,1088.3104,-6901.1192,-1780267,857201,-6568661.9,7341.4164,544.52104,-1921.348,5657334.1,-320973.83,3802681.1,-4267.7605,-1041.59,6254.942
149220,-6030775.7,219913.16,-3185198.2,3566.1214,1074.1944,-6675.8815,-1336173.5,887954.49,-6669299.3,7456.2423,480.22093,-1432.0148,5388706.4,-382698.62,4169093.5,-4683.1024,-1015.1315,5954.2196
149280,-5803360.6,283820.09,-3578237.9,4011.4958,1055.2367,-6420.5135,-886177.26,914785.4,-6740379.2,7538.1048,413.81576,-936.45802,5095787.6,-442698.32,4516651.5,-5077.1605,-984.10929,5626.7039
149340,-5549762.2,346446.52,-3955081,4438.5725,1031.5279,-6136.2063,-432267.08,937576.05,-6781593,7586.6627,345.59434,-436.83628,4779908.1,-500703.34,4843792.2,-5448.1713,-948.66776,5273.9039
149400,-5271136.3,407510.64,-4314030.2,4845.4312,1003.1798,-5824.2808,23552.042,956226.32,-6792761.7,7601.7142,275.85279,64.677037,4442501.1,-556453.33,5149046.6,-5794.4818,-908.97077,4897.4394
149460,-4968751.3,466737.96,-4653471.1,5230.2504,970.32546,-5486.1806,479267.16,970654.03,-6773837.5,7583.1973,204.89338,565.90174,4085095.2,-609698.36,5431046,-6114.5551,-865.20092,4499.0322
149520,-4643981.5,523862.61,-4971879.5,5591.3144,933.11779,-5123.4642,932865.81,980795.31,-6724902.9,7531.1895,133.02348,1064.6588,3709307.6,-660199.98,5688527.8,-6406.9773,-817.55852,4080.4978
149580,-4298300.8,578628.46,-5267827.7,5927.0211,891.72895,-4737.7967,1382344.3,986604.86,-6646171.2,7445.9083,60.554403,1558.7784,3316836.7,-707732.26,5920341.1,-6670.4619,-766.26057,3643.7362
149640,-3933275.8,630790.26,-5539991.3,6235.8874,846.34931,-4330.9411,1825716.4,988056.14,-6537985.3,7327.7103,-12.199705,2046.1081,2909454.1,-752082.78,6125451.1,-6903.8549,-711.53964,3190.7233
149700,-3550558.4,680114.7,-5787153.9,6516.5555,797.18648,-3904.7497,2261021,985141.51,-6400816.6,7177.0903,-84.923042,2524.5204,2488996.4,-793053.49,6302943.7,-7106.1382,-653.6428,2723.5012
149760,-3151877.8,726381.44,-6008213.1,6767.7971,744.46418,-3461.155,2686331.3,977872.31,-6235263.1,6994.6803,-157.29931,2991.9216,2057357.4,-830461.6,6452029,-7276.4331,-592.83044,2244.17
149820,-2739033.2,769383.98,-6202184.5,6988.5179,688.42121,-3002.1609,3099762.2,966278.85,-6042047.3,6781.2482,-229.01292,3446.2594,1616479,-864140.28,6572044.8,-7414.003,-529.37509,1754.8777
149880,-2313885.3,808930.61,-6368205.7,7177.761,629.31025,-2529.8333,3499478.6,950410.29,-5822013.3,6537.6953,-299.7502,3885.5314,1168343.5,-893939.41,6662458.9,-7518.2552,-463.5603,1257.8118
149940,-1878347.9,844845.15,-6505540.2,7334.7096,567.39674,-2046.2913,3883703.7,930334.56,-5576123.8,6265.054,-369.20067,4307.7935,714963.8,-919726.18,6722871.1,-7588.7433,-395.67936,755.19009
150000,-1434379.6,876967.71,-6613579.6,7458.6897,502.95772,-1553.698,4250726.5,906138.07,-5305455.9,5964.4852,-437.05827,4711.1678,258375.64,-941385.64,6753015.3,-7625.1673,-326.03415,249.25166
150060,-983975.17,905155.31,-6691846.8,7549.1719,436.28061,-1054.2516,4598909,877925.44,-5011197.5,5637.2744,-503.02272,5093.8516,-199371.86,-958821.18,6752760,-7627.3753,-254.9339,-257.75214
150120,-529156.7,929282.54,-6739997.2,7605.7723,367.66203,-550.17635,4926694.6,845819.08,-4694642,5284.8277,-566.80076,5454.1251,-656224.89,-971954.92,6722108.9,-7595.3633,-182.69398,-763.56653
150180,-71964.954,949242.02,-6757820.2,7628.2543,297.40661,-43.713595,5232614,809958.78,-4357183.3,4908.6672,-628.10752,5790.3599,-1110133.8,-980728.06,6661200.8,-7529.2751,-109.63464,-1265.9422
150240,385549.55,964944.83,-6745240.1,7616.528,225.82577,462.88688,5515293,770501.11,-4000310.2,4510.4257,-686.66783,6101.0272,-1559062.1,-985101.16,6570309.3,-7429.4023,-36.079735,-1762.6441
150300,841335.31,976320.94,-6702316.1,7570.6515,153.23647,967.37581,5773458.2,727618.86,-3625599.9,4091.8405,-742.21755,6384.7054,-2000995.1,-985054.25,6449841.2,-7296.1828,37.64449,-2251.4605
