t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
7380,-2646293.7,-876539.07,6236899.6,-7042.158,411.79695,-2930.0876,-564041.73,-2730027.1,6236899.6,-3877.7056,-5892.7892,-2930.0876,2082251.9,-1853488,6236899.6,3164.4524,-6304.5862,-2930.0876
7440,-3062553.4,-849878,6047196.2,-6827.9616,476.57226,-3390.9878,-795260.76,-3077188,6047196.2,-3826.7045,-5674.9021,-3390.9878,2267292.6,-2227310,6047196.2,3001.2571,-6151.4743,-3390.9878
7500,-3465034.6,-819393.29,5830286.2,-6583.046,539.20345,-3836.6319,-1022901.9,-3410504.6,5830286.2,-3758.4869,-5431.4833,-3836.6319,2442132.7,-2591111.3,5830286.2,2824.5591,-5970.6868,-3836.6319
7560,-3851926.5,-785222.11,5587145.6,-6308.513,599.40875,-4265.0149,-1245940.9,-3728477.2,5587145.6,-3673.3597,-5163.6281,-4265.0149,2605985.5,-2943255.1,5587145.6,2635.1533,-5763.0369,-4265.0149
7620,-4221488.4,-747518.18,5318868.2,-6005.5978,656.91729,-4674.2094,-1463374.5,-4029675.3,5318868.2,-3571.706,-4872.5416,-4674.2094,2758113.9,-3282157.1,5318868.2,2433.8918,-5529.4589,-4674.2094
7680,-4572057.7,-706451.15,5026661.1,-5675.6633,711.47034,-5062.3745,-1674224.2,-4312743.7,5026661.1,-3453.983,-4559.5334,-5062.3745,2897833.5,-3606292.6,5026661.1,2221.6802,-5271.0037,-5062.3745
7740,-4902057.2,-662205.77,4711838.9,-5320.1937,762.82246,-5427.7638,-1877541.6,-4576409,4711838.9,-3320.7205,-4226.0117,-5427.7638,3024515.6,-3914203.2,4711838.9,1999.4732,-4988.8341,-5427.7638
7800,-5210002.2,-614981.11,4375817.9,-4940.7884,810.74261,-5768.7334,-2072411.8,-4819484.8,4375817.9,-3172.5179,-3873.477,-5768.7334,3137590.4,-4204503.7,4375817.9,1768.2705,-4684.2196,-5768.7334
7860,-5494507.2,-564989.62,4020110,-4539.1544,855.01521,-6083.7493,-2257958.2,-5040877.6,4020110,-3010.0421,-3503.5154,-6083.7493,3236549,-4475888,4020110,1529.1123,-4358.5306,-6083.7493
7920,-5754292.2,-512456.23,3646315.5,-4117.0985,895.44106,-6371.3942,-2433346,-5239591.4,3646315.5,-2834.024,-3117.7914,-6371.3942,3320946.2,-4727135.1,3646315.5,1283.0745,-4013.2324,-6371.3942
7980,-5988188.5,-457617.28,3256116.1,-3676.5197,931.8383,-6630.374,-2597786.1,-5414732,3256116.1,-2645.2555,-2718.0403,-6630.374,3390402.4,-4957114.7,3256116.1,1031.2642,-3649.8786,-6630.374
8040,-6195143.7,-400719.49,2851267.3,-3219.4001,964.04316,-6859.5235,-2750538.6,-5565511.6,2851267.3,-2444.5859,-2306.0607,-6859.5235,3444605.1,-5164792.1,2851267.3,774.81417,-3270.1038,-6859.5235
8100,-6374226.8,-342018.86,2433590.6,-2747.7963,991.91076,-7057.8118,-2890916.4,-5691251.8,2433590.6,-2232.9181,-1883.706,-7057.8118,3483310.4,-5349232.9,2433590.6,514.87823,-2875.6168,-7057.8118
8160,-6524632,-281779.47,2004965.1,-2263.8301,1015.3157,-7224.3468,-3018287.8,-5791386.8,2004965.1,-2011.2043,-1452.8765,-7224.3468,3506344.2,-5509607.3,2004965.1,252.62582,-2468.1922,-7224.3468
8220,-6645682.7,-220272.34,1567319.1,-1769.6788,1034.1528,-7358.3792,-3132079.9,-5865466.2,1567319.1,-1780.442,-1015.5104,-7358.3792,3513602.8,-5645193.8,1567319.1,-10.76315,-2049.6632,-7358.3792
8280,-6736834.2,-157774.2,1122621.8,-1267.5657,1048.3371,-7459.306,-3231780.6,-5913156.7,1122621.8,-1541.6694,-573.57555,-7459.306,3505053.6,-5755382.4,1122621.8,-274.1037,-1621.9126,-7459.306
8340,-6797676.5,-94566.234,672873.72,-759.74977,1057.8049,-7526.6731,-3316941.5,-5934243.6,672873.72,-1295.9608,-129.06014,-7526.6731,3480735,-5839677.4,672873.72,-536.21105,-1186.8651,-7526.6731
8400,-6827935.8,-30932.809,220098.37,-248.5157,1062.5137,-7560.1775,-3387179.3,-5928632.3,220098.37,-1044.4217,316.03592,-7560.1775,3440756.5,-5897699.4,220098.37,-795.90597,-746.47774,-7560.1775
8460,-6827476,32839.785,-233667.21,263.83644,1062.4421,-7559.6684,-3442178.1,-5896347.8,-233667.21,-788.18363,759.71012,-7559.6684,3385297.9,-5929187.5,-233667.21,-1052.0201,-302.73199,-7559.6684
8520,-6796299.2,96464.631,-686381.51,775.00158,1057.5906,-7525.1481,-3481690.4,-5837535.4,-686381.51,-528.39953,1199.9664,-7525.1481,3314608.8,-5934000,-686381.51,-1303.4011,142.37576,-7525.1481
8580,-6734545.6,159655.48,-1136007.8,1282.68,1047.9809,-7456.7719,-3505538.5,-5752459.8,-1136007.8,-266.23814,1634.8239,-7456.7719,3229007.1,-5912115.3,-1136007.8,-1548.9181,586.84296,-7456.7719
8640,-6642493,222128.03,-1580523.1,1784.5875,1033.6564,-7354.8474,-3513615,-5641503.7,-1580523.1,-2.8789366,2062.3263,-7354.8474,3128878,-5863631.7,-1580523.1,-1787.4665,1028.6699,-7354.8474
8700,-6520555.7,283601.22,-2017927.6,2278.4662,1014.6814,-7219.8333,-3505883.7,-5505166.2,-2017927.6,260.49322,2480.5503,-7219.8333,3014672,-5788767.5,-2017927.6,-2017.973,1465.8689,-7219.8333
8760,-6369282.1,343798.48,-2446253.3,2762.0939,991.14131,-7052.3369,-3482379.3,-5344060.9,-2446253.3,522.69341,2887.6142,-7052.3369,2886902.8,-5687859.4,-2446253.3,-2239.4005,1896.4728,-7052.3369
8820,-6189353,402448.98,-2863573.3,3233.2949,963.14204,-6853.1117,-3443207.5,-5158912.4,-2863573.3,782.54198,3281.6866,-6853.1117,2746145.4,-5561361.4,-2863573.3,-2450.7529,2318.5445,-6853.1117
8880,-5981577.7,459288.85,-3268010,3689.9492,930.80957,-6623.0542,-3388544.7,-4950553.8,-3268010,1038.8699,3660.9945,-6623.0542,2593033,-5409842.7,-3268010,-2651.0793,2730.185,-6623.0542
8940,-5746891.1,514062.37,-3657743.8,4130.0023,894.28936,-6363.1994,-3318636.6,-4719922.5,-3657743.8,1290.5239,4023.8316,-6363.1994,2428254.5,-5233984.9,-3657743.8,-2839.4785,3129.5422,-6363.1994
9000,-5486349.1,566523.09,-4031021.3,4551.4744,853.7457,-6074.7163,-3233797.9,-4468056.1,-4031021.3,1536.3717,4368.5653,-6074.7163,2252551.2,-5034579.2,-4031021.3,-3015.1027,3514.8196,-6074.7163
9060,-5201123.8,616435.02,-4386163.1,4952.4692,809.36102,-5758.9029,-3134410.3,-4196087.8,-4386163.1,1775.3074,4693.6447,-5758.9029,2066713.5,-4812522.8,-4386163.1,-3177.1618,3884.2837,-5758.9029
9120,-4892498.5,663573.58,-4721571.4,5331.1827,761.33499,-5417.18,-3020920.8,-3905241.2,-4721571.4,2006.2559,4997.6072,-5417.18,1871577.7,-4568814.8,-4721571.4,-3324.9268,4236.2722,-5417.18
9180,-4561861.6,707726.7,-5035737.1,5685.9111,709.8837,-5051.085,-2893840.1,-3596824.7,-5035737.1,2228.1782,5279.0853,-5051.085,1668021.5,-4304551.4,-5035737.1,-3457.7329,4569.2016,-5051.085
9240,-4210700.8,748695.74,-5327247,6015.0583,655.23861,-4662.265,-2753740,-3272226,-5327247,2440.0759,5536.8126,-4662.265,1456960.9,-4020921.8,-5327247,-3574.9825,4881.574,-4662.265
9300,-3840596,786296.37,-5594789.4,6317.1437,597.64558,-4252.4693,-2601250.6,-2932905.5,-5594789.4,2640.9956,5769.6297,-4252.4693,1239345.4,-3719201.9,-5594789.4,-3676.1481,5171.9841,-4252.4693
9360,-3453212.1,820359.42,-5837160.6,6590.8079,537.36373,-3823.5416,-2437058.2,-2580389.7,-5837160.6,2830.0333,5976.489,-3823.5416,1016154,-3400749.1,-5837160.6,-3760.7746,5439.1252,-3823.5416
9420,-3050292.1,850731.65,-6053270.3,6834.8199,474.66426,-3377.4117,-2261901.3,-2216264.7,-6053270.3,3006.3387,6156.4598,-3377.4117,788390.85,-3066996.3,-6053270.3,-3828.4813,5681.7956,-3377.4117
9480,-2633648.8,877276.42,-6242146,7048.0818,409.82925,-2916.0867,-2076568.1,-1842168.6,-6242146,3169.1184,6308.7326,-2916.0867,557080.75,-2719445,-6242146,-3878.9635,5898.9033,-2916.0867
9540,-2205156.6,899874.28,-6402938.2,7229.6342,343.15042,-2441.6421,-1881892.3,-1459784.5,-6402938.2,3317.6401,6432.6221,-2441.6421,323264.32,-2359658.8,-6402938.2,-3911.9941,6089.4717,-2441.6421
9600,-1766743.3,918423.58,-6534923.4,7378.6602,274.92774,-1956.2125,-1678749.8,-1070832.8,-6534923.4,3451.2357,6527.5711,-1956.2125,87993.513,-1989256.4,-6534923.4,-3927.4245,6252.6433,-1956.2125
9660,-1320381.4,932840.87,-6637507.7,7494.4894,205.46814,-1461.9818,-1468054.6,-677063.42,-6637507.7,3569.3041,6593.1523,-1461.9818,-147673.18,-1609904.3,-6637507.7,-3925.1853,6387.6841,-1461.9818
9720,-868079.07,943061.27,-6710229.6,7576.6006,135.08414,-961.17364,-1250754.6,-280247.89,-6710229.6,3671.314,6629.0707,-961.17364,-382675.48,-1223309.2,-6710229.6,-3905.2866,6493.9865,-961.17364
9780,-411871.2,949038.81,-6752762,7624.6244,64.092398,-456.04111,-1027827.3,117828.48,-6752762,3756.8066,6635.1647,-456.04111,-615956.12,-831210.33,-6752762,-3867.8179,6571.0723,-456.04111
9840,46189.689,950746.59,-6764913.5,7638.3448,-7.1877031,51.143165,-800275.86,515374.74,-6764913.5,3825.3972,6611.4068,51.143165,-846465.54,-435371.85,-6764913.5,-3812.9477,6618.5945,51.143165
9900,504042.77,948176.93,-6746629.4,7617.7001,-78.435466,558.09734,-569123.92,910602.31,-6746629.4,3876.7771,6557.904,558.09734,-1073166.7,-37574.621,-6746629.4,-3740.9229,6636.3395,558.09734
9960,959628.15,941341.39,-6697992,7562.783,-149.33035,1062.5406,-335411.49,1301733.1,-6697992,3910.7154,6474.897,1062.5406,-1295039.6,360391.66,-6697992,-3652.0676,6624.2274,1062.5406
10020,1410896.1,930270.73,-6619220.2,7473.8408,-219.55338,1562.2035,-100190.02,1687007.3,-6619220.2,3927.0592,6362.7593,1562.2035,-1511086.1,756736.52,-6619220.2,-3546.7816,6582.3127,1562.2035
10080,1855816.4,915014.75,-6510668.2,7351.2734,-288.78864,2054.838,135482.2,2064691.6,-6510668.2,3925.735,6221.9952,2054.838,-1720334.2,1149676.8,-6510668.2,-3425.5384,6510.7839,2054.838
10140,2292387.4,895642.08,-6372824.5,7195.6325,-356.72463,2538.2276,370544.89,2433086.7,-6372824.5,3906.7488,6053.2382,2538.2276,-1921842.5,1537444.7,-6372824.5,-3288.8837,6409.9629,2538.2276
10200,2718644.8,872239.89,-6206309.3,7007.6182,-423.05571,3010.1978,603940.48,2790535.4,-6206309.3,3870.1861,5857.2475,3010.1978,-2114704.3,1918295.5,-6206309.3,-3137.4321,6280.3032,3010.1978
10260,3132670.9,844913.47,-6011871.7,6788.0763,-487.48344,3468.6249,834618.92,3135429.3,-6011871.7,3816.2112,5634.9048,3468.6249,-2298052,2290515.9,-6011871.7,-2971.8651,6122.3883,3468.6249
10320,3532603,813785.75,-5790386.5,6537.9947,-549.71797,3911.4466,1061542.4,3466216.9,-5790386.5,3745.0671,5387.2105,3911.4466,-2471060.7,2652431.1,-5790386.5,-2792.9276,5936.9285,3911.4466
10380,3916641.9,778996.78,-5542850.1,6258.4985,-609.4793,4336.6705,1283689.9,3781409.8,-5542850.1,3657.0738,5115.279,4336.6705,-2632951.9,3002413,-5542850.1,-2601.4247,5724.7583,4336.6705
10440,4283059.6,740703.09,-5270376.3,5950.845,-666.49856,4742.3837,1500062.1,4079590,-5270376.3,3552.6272,4820.3337,4742.3837,-2782997.5,3338886.9,-5270376.3,-2398.2178,5486.8322,4742.3837
10500,4630207.7,699076.94,-4974190.9,5616.4185,-720.51922,5126.7606,1709685.5,4359416,-4974190.9,3432.1972,4503.7015,5126.7606,-2920522.3,3660339.1,-4974190.9,-2184.2213,5224.2207,5126.7606
10560,4956524.4,654305.62,-4655626.4,5256.7235,-771.29824,5488.0722,1911616.9,4619628.9,-4655626.4,3296.3256,4166.807,5488.0722,-3044907.5,3965323.2,-4655626.4,-1960.3979,4938.1052,5488.0722
10620,5260541.5,606590.56,-4316116.1,4873.3784,-818.60717,5824.6927,2104947.9,4859057.9,-4316116.1,3145.6238,3811.1659,5824.6927,-3155593.6,4252467.3,-4316116.1,-1727.7546,4629.7731,5824.6927
10680,5540891.2,556146.43,-3957187.5,4468.1078,-862.23315,6135.1077,2288808.7,5076625.8,-3957187.5,2980.7697,3438.3783,6135.1077,-3252082.6,4520479.4,-3957187.5,-1487.3381,4300.6114,6135.1077
10740,5796312.3,503200.18,-3580455.3,4042.735,-901.97992,6417.9206,2462372,5271353.8,-3580455.3,2802.505,3050.1212,6417.9206,-3333940.3,4768153.6,-3580455.3,-1240.23,3952.1011,6417.9206
10800,6025655.6,447990.01,-3187614.6,3599.1738,-937.66866,6671.8592,2624857.1,5442365.8,-3187614.6,2611.6318,2648.1416,6671.8592,-3400798.5,4994375.8,-3187614.6,-987.54202,3585.8103,6671.8592
10860,6227889.3,390764.33,-2780432.7,3139.4198,-969.13879,6895.7808,2775532.8,5588892.5,-2780432.7,2409.0087,2234.2479,6895.7808,-3452356.5,5198128.2,-2780432.7,-730.41109,3203.3867,6895.7808
10920,6402103.5,331780.58,-2360741.5,2665.5415,-996.24873,7088.678,2913721.3,5710274.5,-2360741.5,2195.5474,1810.3022,7088.678,-3488382.1,5378493.9,-2360741.5,-469.99402,2806.551,7088.678
10980,6547514.4,271304.13,-1930429.2,2179.6708,-1018.8765,7249.6831,3038800.9,5805965.8,-1930429.2,1972.2083,1378.212,7249.6831,-3508713.5,5534661.7,-1930429.2,-207.46243,2397.0885,7249.6831
11040,6663467.8,209607.09,-1491431.9,1683.9936,-1036.9203,7378.0716,3150208.8,5875535.9,-1491431.9,1739.9962,939.9211,7378.0716,-3513259,5665928.8,-1491431.9,56.002539,1976.8414,7378.0716
11100,6749442.1,146967.01,-1045724.6,1180.7402,-1050.299,7473.2659,3247443.9,5918671.8,-1045724.6,1499.9557,497.40148,7473.2659,-3501998.2,5771704.8,-1045724.6,319.21555,1547.7005,7473.2659
11160,6805050.4,83665.724,-595312.56,672.17454,-1058.9524,7534.8378,3330068.5,5935179.3,-595312.56,1253.1669,52.644031,7534.8378,-3474981.8,5851513.6,-595312.56,580.9924,1111.5964,7534.8378
11220,6830042.5,19988.023,-142222.17,160.58476,-1062.8415,7562.5101,3397711.1,5924984.3,-142222.17,1000.7401,-392.35026,7562.5101,-3432331.4,5904996.3,-142222.17,840.15535,670.49122,7562.5101
11280,6824306.1,-43779.605,311508.08,-351.7275,-1061.9488,7556.1585,3450067.3,5888132.6,311508.08,743.81091,-835.57936,7556.1585,-3374238.8,5931912.2,311508.08,1095.5384,226.36946,7556.1585
11340,6787866.9,-107350.27,763836.84,-862.45732,-1056.2784,7515.8115,3486901.5,5824790,763836.84,483.53529,-1275.0492,7515.8115,-3300965.4,5932140.3,763836.84,1345.9926,-218.77074,7515.8115
11400,6720888.8,-170437.96,1212729.1,-1369.3069,-1045.8558,7441.6506,3508048,5735241.5,1212729.1,221.08422,-1708.7825,7441.6506,-3212840.8,5905679.4,1212729.1,1590.3911,-662.92669,7441.6506
11460,6623673.3,-232758.84,1656165.2,-1869.996,-1030.7278,7334.0094,3513411.7,5619889.9,1656165.2,-42.361515,-2134.8279,7334.0094,-3110261.6,5852648.7,1656165.2,1827.6344,-1104.1001,7334.0094
11520,6496657.6,-294032.53,2092150.2,-2362.2718,-1010.9626,7193.3723,3502968.4,5479254.2,2092150.2,-305.61666,-2551.2687,7193.3723,-2993689.1,5773286.8,2092150.2,2056.6552,-1540.3061,7193.3723
11580,6340413.2,-353983.37,2518722.5,-2843.9198,-986.64894,7020.372,3476765.2,5313967.2,2518722.5,-567.49683,-2956.2312,7020.372,-2863648,5667950.6,2518722.5,2276.4229,-1969.5823,7020.372
11640,6155643.1,-412341.61,2933963,-3312.7728,-957.89637,6815.7868,3434919.9,5124772.5,2933963,-826.82381,-3347.8936,6815.7868,-2720723.3,5537114.1,2933963,2485.949,-2389.9972,6815.7868
11700,5943178.6,-468844.73,3336003.6,-3766.7216,-924.83419,6580.5372,3377620.8,4912521.3,3336003.6,-1082.4309,-3724.4937,6580.5372,-2565557.9,5381366,3336003.6,2684.2907,-2799.6595,6580.5372
11760,5703975.5,-523238.49,3723035.3,-4203.7237,-887.61115,6315.6815,3305125.6,4678168.5,3723035.3,-1333.1681,-4084.3371,6315.6815,-2398849.9,5201407,3723035.3,2870.5557,-3196.726,6315.6815
11820,5439110.1,-575278.18,4093317,-4621.8132,-846.39471,6022.4113,3217760.6,4422768.4,4093317,-1577.9073,-4425.805,6022.4113,-2221349.5,4998046.6,4093317,3043.9059,-3579.4103,6022.4113
11880,5149773.9,-624729.68,4445182.7,-5019.109,-801.37032,5702.0461,3115918.7,4147470.2,4445182.7,-1815.5474,-4747.361,5702.0461,-2033855.2,4772199.9,4445182.7,3203.5615,-3945.9907,5702.0461
11940,4837268.7,-671370.5,4777049.3,-5393.8236,-752.74054,5356.0272,3000058.3,3853512.3,4777049.3,-2045.0194,-5047.5585,5356.0272,-1837210.4,4524882.8,4777049.3,3348.8042,-4294.818,5356.0272
12000,4503000.5,-714990.8,5087423.9,-5744.2713,-700.72415,4985.9114,2870700.4,3542217.4,5087423.9,-2265.2907,-5325.0469,4985.9114,-1632300,4257208.2,5087423.9,3478.9805,-4624.3228,4985.9114
12060,4148473.1,-755394.34,5374910,-6068.8752,-645.55518,4593.3638,2728427.2,3214985.9,5374910,-2475.3704,-5578.5777,4593.3638,-1420045.9,3970380.3,5374910,3593.5048,-4933.0225,4593.3638
12120,3775281.6,-792399.33,5638214.2,-6366.1752,-587.48184,4180.1505,2573878.8,2873290.1,5638214.2,-2674.3134,-5807.0103,4180.1505,-1201402.9,3665689.4,5638214.2,3691.8618,-5219.5285,4180.1505
12180,3385105,-825839.29,5876151.9,-6634.8334,-526.76539,3748.1305,2407750.3,2518667.3,5876151.9,-2861.2245,-6009.317,3748.1305,-977354.69,3344506.6,5876151.9,3773.6089,-5482.5516,3748.1305
12240,2979698.7,-855563.77,6087652.6,-6873.6414,-463.67902,3299.2476,2230789.3,2152712.9,6087652.6,-3035.2629,-6184.5876,3299.2476,-748909.38,3008276.6,6087652.6,3838.3785,-5720.9086,3299.2476
12300,2560886.6,-881439.04,6271764.7,-7081.5246,-398.50653,2835.5213,2043791.9,1777073.3,6271764.7,-3195.6455,-6332.0335,2835.5213,-517094.71,2658512.4,6271764.7,3885.8791,-5933.5269,2835.5213
12360,2130553,-903348.69,6427659.9,-7257.5478,-331.54115,2359.0379,1847599.4,1393438.7,6427659.9,-3341.6508,-6450.9913,2359.0379,-282953.6,2296787.4,6427659.9,3915.897,-6119.4502,2359.0379
12420,1690634,-921194.14,6554636.9,-7400.919,-263.08416,1871.941,1643094.5,1003534.9,6554636.9,-3472.622,-6540.926,1871.941,-47539.479,1924729.1,6554636.9,3928.2971,-6277.8418,1871.941
12480,1243108.8,-934895.11,6652124.4,-7510.9933,-193.44354,1376.4223,1431197.3,609116.23,6652124.4,-3587.9696,-6601.4328,1376.4223,188088.52,1544011.3,6652124.4,3923.0237,-6407.9892,1376.4223
12540,789990.77,-944389.96,6719683.7,-7587.2754,-122.93261,874.71099,1212861.1,211957.1,6719683.7,-3687.1749,-6632.2395,874.71099,422870.31,1156347.1,6719683.7,3900.1004,-6509.3069,874.71099
12600,333318.56,-949635.97,6757011,-7629.422,-51.868607,369.06432,989068.15,-186155.64,6757011,-3769.7915,-6633.2076,369.06432,655749.59,763480.32,6757011,3859.6305,-6581.339,369.06432
12660,-124853.27,-950609.53,6763938.2,-7637.2437,19.428757,-138.24279,760825.36,-583430.86,6763938.2,-3835.4476,-6604.3326,-138.24279,885678.63,367178.66,6763938.2,3801.796,-6623.7614,-138.24279
12720,-582463.37,-947306.26,6740434.3,-7610.7051,90.63871,-644.92793,529159.6,-978081.21,6740434.3,-3883.848,-6545.7446,-644.92793,1111623,-30774.947,6740434.3,3726.8571,-6636.3833,-644.92793
12780,-1037453,-939741.04,6686604.9,-7549.9257,161.44088,-1148.7115,295113.13,-1368331.1,6686604.9,-3914.7747,-6457.707,-1148.7115,1332566.1,-428590.1,6686604.9,3635.1509,-6619.1479,-1148.7115
12840,-1487775,-927947.89,6602692.3,-7455.1789,231.51671,-1647.327,59738.94,-1752424.9,6602692.3,-3928.0888,-6340.616,-1647.327,1547513.9,-824477.01,6602692.3,3527.0901,-6572.1327,-1647.327
12900,-1931403.5,-911979.87,6489073.9,-7326.8911,300.55095,-2138.5311,-175904.02,-2128634.4,6489073.9,-3923.7303,-6194.9983,-2138.5311,1755499.5,-1216654.6,6489073.9,3403.1608,-6495.5493,-2138.5311
12960,-2366342.6,-891908.82,6346261,-7165.6393,368.233,-2620.1139,-410755.58,-2495267.2,6346261,-3901.7188,-6021.5092,-2620.1139,1955587,-1603358.4,6346261,3263.9205,-6389.7422,-2620.1139
13020,-2790635.4,-867825.05,6174896.1,-6972.1491,434.25836,-3089.9088,-643759.14,-2850673.6,6174896.1,-3862.1533,-5820.929,-3089.9088,2146876.2,-1982848.6,6174896.1,3109.9958,-6255.1874,-3089.9088
13080,-3202373,-839836.9,5975750,-6747.2909,498.32997,-3545.802,-873866.41,-3193254.8,5975750,-3805.2119,-5594.1604,-3545.802,2328506.6,-2353417.9,5975750,2942.079,-6092.4903,-3545.802
13140,-3599703,-808070.3,5749718.9,-6492.0765,560.15958,-3985.7425,-1100042.1,-3521469.4,5749718.9,-3731.1507,-5342.2234,-3985.7425,2499660.9,-2713399.1,5749718.9,2760.9258,-5902.3829,-3985.7425
13200,-3980837.9,-772668.16,5497819.6,-6207.654,619.46901,-4407.7511,-1321268.7,-3833840.8,5497819.6,-3640.3029,-5066.2515,-4407.7511,2659569.2,-3061172.7,5497819.6,2567.3511,-5685.7205,-4407.7511
13260,-4344062.9,-733789.76,5221185.5,-5895.303,675.99144,-4809.929,-1536550.9,-4128963.7,5221185.5,-3533.0773,-4767.4865,-4809.929,2807512,-3395173.9,5221185.5,2362.2258,-5443.4779,-4809.929
13320,-4687743.7,-691610.02,4921061,-5556.4289,729.47255,-5190.4669,-1744920,-4405510.2,4921061,-3409.9562,-4447.2723,-5190.4669,2942823.7,-3713900.2,4921061,2146.4727,-5176.7449,-5190.4669
13380,-5010334.3,-646318.71,4598796.5,-5192.5562,779.67174,-5547.6527,-1945438.7,-4662236.1,4598796.5,-3271.4937,-4107.0497,-5547.6527,3064895.6,-4015917.4,4598796.5,1921.0626,-4886.7215,-5547.6527
13440,-5310383.2,-598119.58,4255841.9,-4805.3221,826.36317,-5879.8795,-2137204.8,-4897986.5,4255841.9,-3118.3125,-3748.3494,-5879.8795,3173178.3,-4299867,4255841.9,1687.0095,-4574.7126,-5879.8795
13500,-5586540.5,-547229.49,3893740.2,-4396.4686,869.33676,-6185.6525,-2319355.6,-5111700.7,3893740.2,-2951.102,-3372.7851,-6185.6525,3267184.9,-4564471.2,3893740.2,1445.3666,-4242.1219,-6185.6525
13560,-5837563.8,-493877.4,3514120.3,-3967.8353,908.39917,-6463.596,-2491071.5,-5302417.2,3514120.3,-2770.6144,-2982.0466,-6463.596,3346492.3,-4808539.8,3514120.3,1197.2209,-3890.4458,-6463.596
13620,-6062323.7,-438303.34,3118690.3,-3521.3506,943.37467,-6712.4596,-2651580,-5469278,3118690.3,-2577.6617,-2577.8917,-6712.4596,3410743.7,-5030974.6,3118690.3,943.68887,-3521.2664,-6712.4596
13680,-6259808.9,-380757.34,2709229.3,-3059.0232,974.10589,-6931.1236,-2800158.9,-5611532.2,2709229.3,-2373.112,-2162.1388,-6931.1236,3459650,-5230774.9,2709229.3,685.91115,-3136.2447,-6931.1236
13740,-6429131.1,-321498.3,2287579.3,-2582.9331,1000.4546,-7118.6042,-2936139.9,-5728540,2287579.3,-2157.8857,-1736.6584,-7118.6042,3492991.3,-5407041.7,2287579.3,425.04749,-2737.113,-7118.6042
13800,-6569528.5,-260792.83,1855637.4,-2095.2224,1022.3022,-7274.0581,-3058911,-5819775,1855637.4,-1932.9509,-1303.3647,-7274.0581,3510617.4,-5558982.1,1855637.4,162.27152,-2325.6669,-7274.0581
13860,-6680369.3,-198914.04,1415346.9,-1598.0852,1039.5504,-7396.7856,-3167920,-5884826.5,1415346.9,-1699.3197,-864.20713,-7396.7856,3512449.2,-5685912.5,1415346.9,-101.2345,-1903.7576,-7396.7856
13920,-6761154.9,-136140.33,968688.77,-1093.7581,1052.1217,-7486.2349,-3262676.5,-5923402,968688.77,-1458.0432,-421.16144,-7486.2349,3498478.4,-5787261.7,968688.77,-364.28507,-1473.2831,-7486.2349
13980,-6811521.8,-72754.119,517672.46,-584.51017,1059.9594,-7542.0032,-3342754,-5935328,517672.46,-1210.2069,23.779062,-7542.0032,3468767.8,-5862573.9,517672.46,-625.69671,-1036.1804,-7542.0032
14040,-6831243.5,-9040.5866,64327.116,-72.632517,1063.0284,-7563.8399,-3407792.4,-5920550.7,64327.116,-956.92584,468.61258,-7563.8399,3423451.1,-5911510.1,64327.116,-884.29332,-594.41579,-7563.8399
